group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
A3_L1_13,SPTA1,10.632865,5.9952283,2.0957378144538198e-26,3.698360849036152e-24,0.65625,0.030547092330109948
A3_L1_13,TFRC,10.561721,4.223475,4.483647725868941e-26,7.472746209781567e-24,0.7604166666666666,0.1615313286528017
A3_L1_13,PRDX2,10.144994,4.5250554,3.488003335242377e-24,5.232005002863565e-22,0.6875,0.08962776526692277
A3_L1_13,GYPB,10.014741,6.9050455,1.3130513188256688e-23,1.875787598322384e-21,0.6041666666666666,0.015313286528016955
A3_L1_13,ALAS2,9.861326,6.813722,6.123539776008804e-23,8.201771320117533e-21,0.59375,0.012213538216982381
A3_L1_13,ANK1,9.8586645,5.450881,6.288024678756775e-23,8.201771320117533e-21,0.6145833333333334,0.030944495959729767
A3_L1_13,MKI67,9.71184,4.0833764,2.684479388281544e-22,3.221375265937853e-20,0.71875,0.14529076698900517
A3_L1_13,HMGB2,9.459988,2.9444213,3.0798029160289946e-21,3.5536187492642248e-19,0.9270833333333334,0.5460855742482448
A3_L1_13,HMBS,9.134854,4.618403,6.549517860466525e-20,7.017340564785562e-18,0.59375,0.05100013246787654
A3_L1_13,HBE1,8.599815,6.443145,7.984436201645677e-18,7.7596930293915e-16,0.5208333333333334,0.0147834150218572
A3_L1_13,CENPF,8.599329,3.5585089,8.01834946370455e-18,7.7596930293915e-16,0.6770833333333334,0.16489601271691615
A3_L1_13,HIST1H1B,8.504545,3.5878825,1.8230856915086487e-17,1.7091428357893582e-15,0.6770833333333334,0.1923963438866075
A3_L1_13,MGST3,8.472327,3.205166,2.4053839841364065e-17,2.186712712851279e-15,0.6875,0.1974036296198172
A3_L1_13,PRC1,8.436881,3.6593854,3.25916510036549e-17,2.875733912087197e-15,0.6041666666666666,0.09874155517287057
A3_L1_13,HBG2,8.402497,6.6414533,4.370810378261634e-17,3.7464088956528284e-15,0.5208333333333334,0.03181878394489336
A3_L1_13,SNCA,8.39145,4.296966,4.801843763510261e-17,4.001536469591884e-15,0.5520833333333334,0.05198039475427209
A3_L1_13,HIST1H4C,8.367221,2.7349951,5.899328560944218e-17,4.6573646533770145e-15,0.8854166666666666,0.5202278447476487
A3_L1_13,TOP2A,8.314449,3.4110181,9.217911990212587e-17,7.090701530932759e-15,0.6458333333333334,0.13381904888064644
A3_L1_13,GYPE,8.293494,6.4554887,1.0996893460962694e-16,8.046507410460507e-15,0.5,0.011074314478738906
A3_L1_13,NUSAP1,8.211172,3.645311,2.1904048844576767e-16,1.564574917469769e-14,0.6041666666666666,0.13572658630282156
A3_L1_13,HIST1H2AJ,8.197369,3.9155662,2.4570631100048835e-16,1.7142300767475933e-14,0.5729166666666666,0.09458206384951649
A3_L1_13,GYPC,8.183214,2.9406059,2.7637037234149997e-16,1.8843434477829542e-14,0.7291666666666666,0.20007948072592396
A3_L1_13,H1F0,8.026731,3.6275373,1.0010439566548393e-15,6.673626377698929e-14,0.5833333333333334,0.10536494899986754
A3_L1_13,HBG1,7.9166427,6.506327,2.440098767044904e-15,1.5913687611162417e-13,0.4895833333333333,0.02763279904623129
A3_L1_13,UROD,7.800062,3.2479029,6.187673621888217e-15,3.9495789075882237e-13,0.59375,0.12240031792290369
A3_L1_13,FECH,7.5212307,3.8542273,5.4263088713177514e-14,3.3914430445735947e-12,0.5104166666666666,0.05974301231951252
A3_L1_13,DNAJC9,7.0179987,2.645363,2.25068608562435e-12,1.3779710728312347e-10,0.6354166666666666,0.19319115114584715
A3_L1_13,CD36,7.0146685,2.5451624,2.304949892285265e-12,1.382969935371159e-10,0.6770833333333334,0.21099483375281494
A3_L1_13,TMEM56,6.9412794,4.781331,3.885647952174621e-12,2.2856752659850713e-10,0.4375,0.026970459663531593
A3_L1_13,TRIM10,6.932645,6.419357,4.130444377752779e-12,2.382948679472757e-10,0.4166666666666667,0.007206252483772685
A3_L1_13,MINPP1,6.8908052,4.0019975,5.547751030446961e-12,3.1402364323284683e-10,0.4583333333333333,0.04792687773214995
A3_L1_13,ESCO2,6.8209476,3.7482638,9.044198410304606e-12,4.84510629123461e-10,0.4583333333333333,0.05118558749503246
A3_L1_13,DHFR,6.812968,2.571874,9.560554708072893e-12,5.031870898985733e-10,0.6041666666666666,0.16645913366008744
A3_L1_13,UBAC1,6.7424226,3.1694381,1.5576717909023162e-11,8.05692305639129e-10,0.4895833333333333,0.07932176447211552
A3_L1_13,OSBP2,6.588287,6.4129753,4.4493010384725695e-11,2.224650519236285e-09,0.3958333333333333,0.006861836004768844
A3_L1_13,CPOX,6.5548058,4.4711924,5.5714319775453906e-11,2.7400485135469137e-09,0.4166666666666667,0.02752682474499934
A3_L1_14,MS4A1,8.680754,8.641067,3.931551548342872e-18,1.1794654645028617e-14,0.7446808510638298,0.022966608456368737
A3_L1_14,HLA-DRA,6.706433,3.2189736,1.9943979188443606e-11,2.991596878266541e-08,0.851063829787234,0.48481240408530457
A3_L1_14,BIRC3,4.6077867,3.5973728,4.0697829765352465e-06,0.0024418697859211478,0.48936170212765956,0.1372969254379002
A3_L1_14,CD69,4.485038,3.0592887,7.290102619221146e-06,0.0032667390863876577,0.5319148936170213,0.1941842620521776
A3_L1_14,BANK1,4.4755244,5.1885324,7.622391201571202e-06,0.0032667390863876577,0.40425531914893614,0.037968989786738634
A3_L1_14,HLA-DPA1,3.951902,2.3085864,7.753252558498117e-05,0.029074697094367937,0.5531914893617021,0.27750436577234483
A3_L1_14,CD79A,3.6439812,5.635834,0.0002684529604407681,0.06590805925307898,0.3191489361702128,0.014340900672064349
A3_L1_14,RCSD1,3.6280215,2.2830818,0.0002856015900966756,0.06590805925307898,0.48936170212765956,0.2523681007567339
A3_L1_14,ZFP36L1,3.3958716,2.7002685,0.0006841040537307498,0.1282695100745156,0.40425531914893614,0.13906969360215907
A3_L1_14,IKZF3,3.2189837,2.8864892,0.0012864578144371741,0.19296867216557612,0.3617021276595745,0.10017463089379267
A3_L1_14,KIAA1551,3.1353364,2.1253877,0.0017165715817953084,0.2340779429720875,0.46808510638297873,0.2509657617611261
A3_L1_14,CD24,2.9095333,5.590116,0.00361968869587793,0.4021876328753256,0.2553191489361702,0.01190665184949992
A3_L1_14,JCHAIN,2.8705387,2.9058144,0.0040977290482567905,0.409772904825679,0.3191489361702128,0.08062126263428057
A3_L1_14,HLA-DQA1,2.6974454,2.7284079,0.006987375348303243,0.5729878727722258,0.2978723404255319,0.0783722283960417
A3_L1_14,TTN,2.6207457,2.8147256,0.008773766251349728,0.6749050962576714,0.2978723404255319,0.0940890088373816
A3_L1_14,VPREB3,2.4642467,6.183584,0.01373015163764591,0.9579175561148309,0.2127659574468085,0.005847489019421072
A3_L1_14,TLR10,2.403888,5.2888737,0.016221745194790395,0.9998322273532665,0.2127659574468085,0.011774355717838811
A3_L1_14,IGLL5,2.3863916,2.8848324,0.017014625582384712,0.9998322273532665,0.2553191489361702,0.06075038365878182
A3_L1_14,RPS25,2.317261,0.49777815,0.020489516070527774,0.9998322273532665,1.0,0.9810551939461291
A3_L1_14,RNA28S,2.2481172,0.38754573,0.024568718243517793,0.9998322273532665,1.0,0.9996295708313488
A3_L1_14,TP53INP1,2.2230651,2.5559916,0.026211412646558054,0.9998322273532665,0.2553191489361702,0.07898079060168281
A3_L1_14,JAK1,2.2092364,1.2963578,0.027158209369733528,0.9998322273532665,0.44680851063829785,0.3287558871778589
A3_L1_14,EVI2B,2.2016406,1.3253554,0.0276907130521961,0.9998322273532665,0.44680851063829785,0.3121659522675557
A3_L1_14,PDE4B,2.1378276,1.944933,0.03253072723786094,0.9998322273532665,0.2978723404255319,0.13512726887865797
A3_L1_14,DNTT,2.030077,4.188199,0.04234872399462048,0.9998322273532665,0.19148936170212766,0.023733926020003175
A3_L1_14,FCRL1,1.9797589,6.2085667,0.047730629762887306,0.9998322273532665,0.1702127659574468,0.003519077102185532
A3_L1_14,CD48,1.956878,1.331872,0.05036182127604025,0.9998322273532665,0.3829787234042553,0.22847541937873736
A3_L1_14,VPREB1,1.9326475,5.3043594,0.05327963371078393,0.9998322273532665,0.1702127659574468,0.008202360162988835
A3_L1_14,LBH,1.8806393,1.931853,0.06002099895591934,0.9998322273532665,0.2553191489361702,0.10432872942795153
A3_L1_14,PLPP5,1.8687413,2.2083108,0.06165882422741342,0.9998322273532665,0.23404255319148937,0.08887654124993385
A3_L1_14,TSC22D3,1.86816,1.0417907,0.06173976887573862,0.9998322273532665,0.44680851063829785,0.35029369741228766
A3_L1_14,CPNE5,1.860651,4.344784,0.06279346788278475,0.9998322273532665,0.1702127659574468,0.01539926972535323
A3_L1_14,EBLN3P,1.6552972,1.5146384,0.0978642335782309,0.9998322273532665,0.2765957446808511,0.1583055511456845
A3_L1_14,IKZF1,1.6188546,1.1589111,0.10547853371666258,0.9998322273532665,0.3404255319148936,0.23802720008466952
A3_L1_14,SP110,1.4961327,1.4595373,0.1346190801273077,0.9998322273532665,0.2553191489361702,0.1452346933375668
A3_L1_14,RAG1,1.4800526,6.2537656,0.138859217610442,0.9998322273532665,0.1276595744680851,0.0032809440651955335
A3_L1_14,NFKBIA,1.4448594,0.82429945,0.1484973959206466,0.9998322273532665,0.425531914893617,0.37479494099592525
A3_L1_14,MME,1.4321195,4.746111,0.15210962091862507,0.9998322273532665,0.1276595744680851,0.007276287241361062
A3_L1_14,ADAM19,1.3196923,3.5521352,0.18693777997925387,0.9998322273532665,0.1276595744680851,0.01796581467957877
A3_L1_14,BTG2,1.3144013,1.483657,0.1887112040152269,0.9998322273532665,0.2127659574468085,0.1122135788749537
A3_L1_14,SAMD9L,1.3004322,1.1548926,0.1934528779182514,0.9998322273532665,0.2553191489361702,0.15203471450494788
A3_L1_14,RPSA,1.2924824,0.31578934,0.1961901604903299,0.9998322273532665,0.8723404255319149,0.8648991903476743
A3_L1_14,NIPA2,1.238637,1.7866701,0.2154799688244592,0.9998322273532665,0.1702127659574468,0.07162512568132508
A3_L1_14,TCL1A,1.2287564,5.5870786,0.21916314632034717,0.9998322273532665,0.10638297872340426,0.002910514896544425
A3_L1_14,UBE2H,1.2128032,1.8204318,0.22520506122278994,0.9998322273532665,0.1702127659574468,0.0754881727258295
A3_L1_14,SP140,1.2040182,2.0368598,0.2285825118075464,0.9998322273532665,0.14893617021276595,0.04976980473090967
A3_L1_14,FAM129C,1.1998563,4.905263,0.23019515768235188,0.9998322273532665,0.10638297872340426,0.0056887336614277395
A3_L1_14,AKAP12,1.1969569,4.9229946,0.23132334420854184,0.9998322273532665,0.10638297872340426,0.005873948245753294
A3_L1_14,HMGB1,1.1933494,0.30377552,0.232732555007387,0.9998322273532665,0.7659574468085106,0.759168121924115
A3_L1_14,CD53,1.175372,0.85055554,0.23984591303558933,0.9998322273532665,0.3404255319148936,0.26514790707519714
A3_L1_15,HMGN2,7.789785,3.2784226,6.712337135417096e-15,2.013701140625129e-11,0.9534883720930233,0.5397904651039738
A3_L1_15,CENPF,7.4790244,4.8745446,7.487642130288294e-14,1.1231463195432441e-10,0.7674418604651163,0.16551140271972062
A3_L1_15,HMGB1,7.354779,2.2987506,1.9124361965820334e-13,1.9124361965820334e-10,0.9302325581395349,0.7589819567172866
A3_L1_15,CALR,7.096391,3.2496898,1.2805660308858297e-12,9.604245231643724e-10,0.9302325581395349,0.4861897454891793
A3_L1_15,HSPA5,6.3677073,3.0658336,1.918744468690343e-10,1.1512466812142057e-07,0.9302325581395349,0.4912429229059739
A3_L1_15,HSPD1,5.550885,2.661957,2.842263842829076e-08,1.421131921414538e-05,0.8604651162790697,0.4677231599555532
A3_L1_15,TUBA1B,5.4747458,2.8519094,4.3814034860958733e-08,1.8777443511839457e-05,0.7674418604651163,0.31546642679506853
A3_L1_15,HMGB2,5.327907,2.5337276,9.935104840118113e-08,3.725664315044293e-05,0.8604651162790697,0.5466955923593841
A3_L1_15,IGLL1,5.263619,3.811535,1.412469884400132e-07,4.7082329480004404e-05,0.5581395348837209,0.09101010635483359
A3_L1_15,RPLP0,5.0886345,1.3152621,3.6065072261830797e-07,0.00010819521678549238,0.9767441860465116,0.9207894597597757
A3_L1_15,GAPDH,4.9991693,1.9327112,5.757779246664747e-07,0.00015703034309085673,0.8604651162790697,0.651251388962379
A3_L1_15,COX5A,4.9346304,2.4620676,8.030277031248628e-07,0.0002007569257812157,0.7209302325581395,0.342160960897402
A3_L1_15,PTTG1IP,4.908915,2.6582987,9.158163517416455e-07,0.00021134223501730282,0.6976744186046512,0.2786919942854119
A3_L1_15,HSP90AA1,4.7941957,1.7018707,1.6332879485801327e-06,0.00034999027469574266,0.9069767441860465,0.7256204031959363
A3_L1_15,HSP90B1,4.682158,2.0642679,2.8387031544779915e-06,0.0005584579094057417,0.8372093023255814,0.5787078681411715
A3_L1_15,NPM1,4.666395,1.6608596,3.0652980101665672e-06,0.0005584579094057417,0.9302325581395349,0.7630827027885073
A3_L1_15,PTTG1,4.6598372,3.741591,3.16459481996587e-06,0.0005584579094057417,0.4883720930232558,0.09233292766813059
A3_L1_15,NUCB2,4.633633,2.3586493,3.5930330165900606e-06,0.0005988388360983434,0.7441860465116279,0.41211175194454736
A3_L1_15,YWHAE,4.5588064,2.0100255,5.144513058822559e-06,0.000812291535603562,0.7441860465116279,0.48674533044076407
A3_L1_15,STMN1,4.511343,2.5130122,6.441839141380481e-06,0.000966275871207072,0.6976744186046512,0.29578284565320917
A3_L1_15,NCL,4.381308,1.8356985,1.1796902681329446e-05,0.0016525504966502268,0.8837209302325582,0.6452986930525425
A3_L1_15,MKI67,4.3754416,2.970878,1.2118703642101663e-05,0.0016525504966502268,0.5348837209302325,0.1463040372506482
A3_L1_15,RPSA,4.3343334,1.3542467,1.4620243524399882e-05,0.001906988285791289,0.9767441860465116,0.8647812053547806
A3_L1_15,FABP5,4.2250686,2.5757396,2.3886802808543152e-05,0.002985850351067894,0.5813953488372093,0.22583205460606381
A3_L1_15,SMC4,4.215396,2.3469584,2.4934058778877916e-05,0.00299208705346535,0.627906976744186,0.28871897984020317
A3_L1_15,HNRNPC,4.191797,1.9804298,2.7675389178778517e-05,0.003193314136012906,0.9069767441860465,0.5821207471294777
A3_L1_15,YBX1,4.1058097,1.306119,4.029012609784079e-05,0.0044766806775378655,0.9534883720930233,0.8282184242552516
A3_L1_15,LRRC75A-AS1,3.993877,2.0315452,6.500163631586341e-05,0.006879561437480818,0.9302325581395349,0.6170696862267845
A3_L1_15,TEX10,3.988464,3.1421208,6.650242722898125e-05,0.006879561437480818,0.4418604651162791,0.09511085242605428
A3_L1_15,RPL7L1,3.902533,2.4381368,9.519127297987989e-05,0.009269125567960222,0.5348837209302325,0.18622678448595165
A3_L1_15,ASPM,3.9010384,3.4978228,9.578096420225563e-05,0.009269125567960222,0.4186046511627907,0.0885761151383671
A3_L1_15,CCAR1,3.8040514,2.3301413,0.00014234861868340424,0.013345183001569148,0.5348837209302325,0.21733954177469708
A3_L1_15,TOP2A,3.7941062,2.815167,0.00014817626230690046,0.013470569300627315,0.46511627906976744,0.13474257897243241
A3_L1_15,TPX2,3.7603176,3.0902486,0.00016969782031722483,0.014973337086813955,0.4186046511627907,0.10185724112386899
A3_L1_15,BIRC5,3.7419286,3.5058198,0.00018261338652539015,0.015652575987890584,0.3953488372093023,0.07852267315730992
A3_L1_15,CNBP,3.6940043,1.6972015,0.00022075003303103873,0.01827766014703175,0.7906976744186046,0.5155299222181068
A3_L1_15,TAF1D,3.6886756,2.0531297,0.00022542447514672492,0.01827766014703175,0.627906976744186,0.29901052965765385
A3_L1_15,PAPOLA,3.6542654,1.9239519,0.0002579194587427169,0.020362062532319754,0.7441860465116279,0.3948621620191545
A3_L1_15,PRR11,3.6415963,2.9261174,0.0002709527173445428,0.020842516718810985,0.4186046511627907,0.11050849251283136
A3_L1_15,HLA-DRA,3.6331875,1.915754,0.00027994136773587964,0.02099560258019097,0.7906976744186046,0.4849198370284142
A3_L1_15,DLGAP5,3.584041,3.46511,0.00033831884493532255,0.024656420127838554,0.37209302325581395,0.057833747817344835
A3_L1_15,NDUFB10,3.578789,2.1170163,0.0003451898817897398,0.024656420127838554,0.5348837209302325,0.21559341764114504
A3_L1_15,KPNB1,3.5137331,1.8607453,0.0004418566530303376,0.03082720835095379,0.6511627906976745,0.3308111540293137
A3_L1_15,DDX6,3.4928088,1.7821738,0.0004779683672676419,0.03258875231370286,0.7209302325581395,0.4357373406000318
A3_L1_15,UBAP2,3.4526508,2.4456587,0.0005551069640884154,0.037007130939227695,0.4418604651162791,0.13823482723953648
A3_L1_15,SOX4,3.440778,2.12303,0.0005800441294639549,0.03782896496504054,0.5348837209302325,0.24789671411185776
A3_L1_15,FAM30A,3.4178216,2.4026718,0.0006312446810701687,0.04020547162006024,0.46511627906976744,0.1527858616858035
A3_L1_15,SPINK2,3.4126744,2.310561,0.0006432875459209638,0.04020547162006024,0.5116279069767442,0.196200857188211
A3_L1_15,RPS25,3.3904374,0.8209364,0.0006978121680941399,0.042647733375440255,1.0,0.981057198793587
A3_L1_15,ARL6IP1,3.385381,1.8711733,0.0007107955562573376,0.042647733375440255,0.6046511627906976,0.3172390073548865
A3_L1_3,MALAT1,11.7129345,1.3079036,1.094262022925197e-31,3.2827860687755914e-28,1.0,0.9892678780150888
A3_L1_3,NEAT1,11.531227,2.6268747,9.18256978333734e-31,1.3773854675006011e-27,0.8223350253807107,0.4893210073318457
A3_L1_3,FLT3,8.25695,2.4230855,1.4944158117544355e-16,1.1208118588158266e-13,0.5482233502538071,0.24375730528105408
A3_L1_3,CDK6,8.137444,2.1319737,4.0371089978375917e-16,2.422265398702555e-13,0.7106598984771574,0.4185527574115397
A3_L1_3,SOX4,7.759699,2.2959268,8.513131786388526e-15,4.256565893194263e-12,0.5329949238578681,0.24673254701944533
A3_L1_3,GUCY1A3,6.769139,2.5416608,1.2955113151032384e-11,5.5521913504424494e-09,0.40609137055837563,0.13691424928275422
A3_L1_3,FAM30A,6.4165077,2.3958504,1.3943595350899786e-10,5.22884825658742e-08,0.4010152284263959,0.15184358729146744
A3_L1_3,MDM4,5.7854257,1.6640207,7.2329018294757766e-09,1.808225457368944e-06,0.48223350253807107,0.2838699394325789
A3_L1_3,PCM1,4.6263185,1.1465096,3.7222280045223843e-06,0.000531746857788912,0.5380710659898477,0.39536181064711506
A3_L1_3,LRRC75A-AS1,4.1452546,0.8777549,3.3943624308651397e-05,0.004303418269674073,0.7157360406091371,0.6169110615237487
A3_L1_3,ANKRD28,3.9936965,1.1594279,6.505116349700833e-05,0.007806139619640999,0.4517766497461929,0.31553501221974284
A3_L1_3,SRSF6,3.9479418,1.0437366,7.882596893392546e-05,0.008675130156890863,0.47715736040609136,0.35647115078100094
A3_L1_3,ANGPT1,3.941517,1.6499953,8.096788146431473e-05,0.008675130156890863,0.2893401015228426,0.12700563170757623
A3_L1_3,LOC100190986,3.6874213,1.713993,0.00022653815353283773,0.01998866060583862,0.2639593908629442,0.12100201891403677
A3_L1_3,H1F0,3.5777626,1.9143124,0.0003465478991448999,0.02809847830904594,0.2436548223350254,0.10586016363829562
A3_L1_3,TAF1D,3.5379717,1.0558512,0.0004032130889395059,0.03183261228469784,0.41116751269035534,0.2987992774412921
A3_L1_3,JCHAIN,3.336886,2.10905,0.0008472274555729019,0.060516246826635846,0.2131979695431472,0.08022526830304963
A3_L1_3,SPINK2,3.250958,1.2688607,0.001150169013625045,0.07842061456534398,0.3248730964467005,0.19588779088300926
A3_L1_3,BAALC,3.1879823,2.2164164,0.0014326925854069629,0.09235738729461246,0.18274111675126903,0.05265115290617363
A3_L1_3,HLA-DRA,3.1662953,0.81683886,0.0015439400089960974,0.09649625056225608,0.6142131979695431,0.4845924981404739
A3_L1_3,BCAT1,3.1578336,1.4260733,0.0015894628176842094,0.09731405006229854,0.25380710659898476,0.12899798108596325
A3_L1_3,KCNQ1OT1,3.0351195,1.6161253,0.002404403966819063,0.1335779981566146,0.2182741116751269,0.09778450749123366
A3_L1_3,INPP4B,3.0249412,1.4879661,0.002486813984731295,0.13405697221017757,0.233502538071066,0.10934013388587822
A3_L1_3,APOOL,3.0152273,0.7625332,0.002567866945585155,0.1351508918729029,0.5786802030456852,0.5295930294336415
A3_L1_3,DAPK1,2.9554005,2.0898297,0.0031226341283289508,0.15877800652520088,0.17766497461928935,0.0590532355753905
A3_L1_3,ATXN7L3B,2.885379,1.1445535,0.0039094263120101926,0.19226686780377997,0.28426395939086296,0.1759111677823823
A3_L1_3,STON2,2.7477655,1.6291087,0.006000290439456256,0.2647186958583642,0.19289340101522842,0.08219105302305812
A3_L1_3,RUFY1,2.7208014,1.2772067,0.006512390365299245,0.2713495985541352,0.2436548223350254,0.14174901710763999
A3_L1_3,CD47,2.6427858,0.61735624,0.008222706342987293,0.3333529598508362,0.47715736040609136,0.42195303368398684
A3_L1_3,GPM6A,2.56512,0.7641054,0.010314013547119099,0.40184468365399084,0.39086294416243655,0.316783551163532
A3_L1_3,CPXM1,2.4905603,1.6227825,0.012754182820643238,0.4782818557741214,0.17258883248730963,0.07291998724896398
A3_L1_3,FAM60A,2.4512403,0.99800193,0.014236486105423064,0.5208470526374291,0.27411167512690354,0.1853947508235044
A3_L1_3,XIRP2,2.436259,2.847722,0.01484005043458708,0.5300018012352529,0.1218274111675127,0.021676761236850493
A3_L1_3,RPLP0,2.3698735,0.3239777,0.017794174448191785,0.6280296864067689,0.9289340101522843,0.9208107533737117
A3_L1_3,HLA-DPA1,2.304315,0.71755964,0.02120496690455203,0.6914663121049575,0.37055837563451777,0.27736159812984806
A3_L1_3,AOX3P-AOX2P,2.2931461,2.7077606,0.021839594488828967,0.6984028358420042,0.116751269035533,0.022819041547125704
A3_L1_3,RIF1,2.2342544,0.75014746,0.025466342114080418,0.7876188282705284,0.3350253807106599,0.25223143130379344
A3_L1_3,MYO18A,2.1582496,1.4137257,0.030908432122933583,0.8915893881615458,0.16751269035532995,0.08203166507278717
A3_L1_3,MAP7,2.1191225,1.3221508,0.03408011864719957,0.937984916895401,0.17766497461928935,0.09624375730528105
A3_L1_3,KIAA0825,2.000443,0.56081927,0.045452440482115594,0.9999634774839815,0.39593908629441626,0.34621719264690254
A3_L1_3,RALA,1.9654454,0.9882305,0.04936270400884497,0.9999634774839815,0.20812182741116753,0.13210604611624693
A3_L1_3,EBLN3P,1.951298,0.87189513,0.051021612529966176,0.9999634774839815,0.233502538071066,0.15805971735203486
A3_L1_3,IL1B,1.9399035,1.6500059,0.05239142478021934,0.9999634774839815,0.1319796954314721,0.0543247263840187
A3_L1_3,RNA5-8S,1.9175755,0.39350736,0.05516486478781631,0.9999634774839815,0.5126903553299492,0.5073052810540857
A3_L1_3,FNDC3A,1.8779612,1.0334016,0.06038647755630148,0.9999634774839815,0.19289340101522842,0.12299436829242376
A3_L1_3,PRPF8,1.87152,0.9567952,0.06127302848962097,0.9999634774839815,0.20812182741116753,0.13925193922006163
A3_L1_3,LINC00674,1.8390172,0.9517136,0.0659126644445836,0.9999634774839815,0.20304568527918782,0.1330889384762512
A3_L1_3,LIMS1,1.8374543,0.66922045,0.0661428595706564,0.9999634774839815,0.3197969543147208,0.26320263521411114
A3_L1_3,ARHGAP25,1.8348942,0.89811236,0.06652136750725539,0.9999634774839815,0.19796954314720813,0.12233025183296142
A3_L1_3,CARD8,1.8273317,0.6967928,0.06764991944463325,0.9999634774839815,0.28426395939086296,0.22221336733609606
A3_L1_4,STMN1,16.40409,3.9550657,1.787856555675326e-60,5.363569667025978e-57,0.8394495412844036,0.29309199160088245
A3_L1_4,TUBB,15.488382,3.659207,4.1561935730040265e-54,6.23429035950604e-51,0.8027522935779816,0.3195917390957659
A3_L1_4,TUBA1B,15.345151,3.627172,3.816701550075947e-53,3.816701550075947e-50,0.8027522935779816,0.3131595034952024
A3_L1_4,HIST1H4C,14.0753145,3.1584587,5.3865054822132424e-45,4.039879111659932e-42,0.8761467889908257,0.5190973606570449
A3_L1_4,PCLAF,13.834066,3.836453,1.5878512231821974e-43,9.527107339093184e-41,0.6880733944954128,0.1814581505993674
A3_L1_4,HMGB1,13.552019,2.0876844,7.708042514544641e-42,3.8540212572723206e-39,0.9403669724770642,0.7581266778300507
A3_L1_4,DUT,13.235319,3.0431328,5.4863175343686376e-40,2.3512789433008444e-37,0.7522935779816514,0.349626558222364
A3_L1_4,H2AFZ,12.704351,2.9282236,5.593138935586308e-37,2.0974271008448657e-34,0.7752293577981652,0.35656380405602955
A3_L1_4,HMGN2,12.410723,2.459059,2.2857910095132064e-35,7.619303365044022e-33,0.8623853211009175,0.5383940674587353
A3_L1_4,DHFR,11.813164,3.3336506,3.33761606563966e-32,1.001284819691898e-29,0.6100917431192661,0.1650054487946203
A3_L1_4,RPLP0,11.140706,1.4357305,7.948688687173285e-29,2.167824187410896e-26,0.9954128440366973,0.9204210190574914
A3_L1_4,HMGB2,10.945135,2.3704395,7.011311975666162e-28,1.7528279939165404e-25,0.8486238532110092,0.5453047338064482
A3_L1_4,GAPDH,10.448347,1.9893423,1.4910079664756822e-25,3.440787614943882e-23,0.8990825688073395,0.6500544879462031
A3_L1_4,HIST1H1B,10.422185,3.1142533,1.9638836623957736e-25,4.208322133705229e-23,0.5779816513761468,0.1913988783456928
A3_L1_4,CKS1B,10.282253,3.2271852,8.472367086828195e-25,1.694473417365639e-22,0.518348623853211,0.12734231719958536
A3_L1_4,TOP2A,10.215342,3.388322,1.6928237140318785e-24,3.1740444638097725e-22,0.518348623853211,0.13289742976370836
A3_L1_4,CDK6,9.811512,2.4146001,1.0045184267553217e-22,1.7726795766270382e-20,0.7706422018348624,0.41804215506472103
A3_L1_4,MCM4,9.719592,3.006148,2.4877662543953194e-22,4.146277090658866e-20,0.5091743119266054,0.1403131063445233
A3_L1_4,YBX1,9.680037,1.4251449,3.6658598454756376e-22,5.788199756014165e-20,0.963302752293578,0.8275788746245648
A3_L1_4,PCNA,9.667031,2.9248447,4.1627802306650562e-22,6.244170345997584e-20,0.518348623853211,0.1553570953937751
A3_L1_4,PAICS,9.566259,2.5763838,1.1084314168692304e-21,1.5834734526703292e-19,0.573394495412844,0.2089944980464078
A3_L1_4,HSP90AA1,9.228876,1.5696695,2.7348686416277675e-20,3.7293663294924105e-18,0.9036697247706422,0.7247960024453127
A3_L1_4,LRRC75A-AS1,9.190387,1.9661578,3.914317998587206e-20,5.105632172070269e-18,0.8899082568807339,0.6158466895250246
A3_L1_4,PRIM1,9.1178665,2.7342615,7.661773880485795e-20,9.577217350607243e-18,0.5045871559633027,0.1584934747361986
A3_L1_4,NUSAP1,8.990858,2.9595532,2.4530733896972183e-19,2.943688067636662e-17,0.4724770642201835,0.13497062966802223
A3_L1_4,CENPU,8.949158,2.7506068,3.5820608241432254e-19,4.133147104780645e-17,0.4954128440366973,0.15323073651755575
A3_L1_4,NUCB2,8.881257,2.075897,6.610892011580944e-19,7.345435568423273e-17,0.7247706422018348,0.4106796374558116
A3_L1_4,TMPO,8.468446,2.0328217,2.486881863568964e-17,2.5726364105885835e-15,0.6605504587155964,0.34635728145017675
A3_L1_4,HSPD1,8.366975,1.8797537,5.911619174601832e-17,5.911619174601832e-15,0.7431192660550459,0.4665762964144273
A3_L1_4,HIST1H1D,8.313059,2.0228114,9.326606749308606e-17,9.025748467072844e-15,0.6880733944954128,0.400765489195439
A3_L1_4,MKI67,8.172521,2.7704494,3.0201234245606555e-16,2.8313657105256145e-14,0.4541284403669725,0.1449645163862531
A3_L1_4,CALR,8.069194,1.7793639,7.07641032030211e-16,6.433100291183736e-14,0.7522935779816514,0.48515535709539376
A3_L1_4,SMC4,8.048727,2.0488472,8.365966426724886e-16,7.243677695068117e-14,0.591743119266055,0.28735082263509026
A3_L1_4,FABP5,8.047489,2.1891308,8.450957310912803e-16,7.243677695068117e-14,0.5321100917431193,0.22446375887090345
